,song_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_sales
8275,Back To You,170960,0.00594,0.547,0.848,0.0,2,0.0743,-5.622000000000001,1,0.068,128.987,4,0.3929999999999999,19076.07
8276,Hold On,226186,0.206,0.574,0.667,0.352,5,0.0852,-5.425,1,0.0301,88.29899999999999,4,0.546,29836.93
8277,Someone New,222813,0.429,0.4429999999999999,0.5329999999999999,3.66e-06,7,0.332,-5.956,1,0.0473,183.791,4,0.596,25434.76
8278,lovers’ carvings,238640,0.68,0.5579999999999999,0.47,0.914,7,0.532,-5.5,1,0.0316,118.06,4,0.427,29836.93
8279,Shape of Love (feat. Boy & Bear),188453,0.118,0.625,0.736,0.0,1,0.1669999999999999,-8.658,0,0.0325,105.529,4,0.909,29347.8
8280,Dirty Paws,278373,0.108,0.359,0.648,0.0135,3,0.0555,-7.06,1,0.035,111.733,4,0.133,34239.1
8281,Put It Together,195160,0.327,0.484,0.8690000000000001,0.000132,9,0.1119999999999999,-3.778,1,0.0322,125.63,3,0.757,28858.67
8282,All We Ever Knew - Recorded at Spotify Studios NYC,228586,0.0695,0.46,0.825,1.52e-05,0,0.337,-5.202999999999999,1,0.031,100.137,4,0.4429999999999999,26902.15
8283,Oom Sha La La,177339,0.275,0.5379999999999999,0.417,0.0,2,0.206,-9.176,1,0.0361,115.422,4,0.252,27880.41
8284,S.O.B.,247612,0.278,0.6940000000000001,0.595,0.00301,1,0.4539999999999999,-6.496,1,0.0405,109.948,4,0.136,32771.71
8285,Wish I Knew You,274093,0.13,0.6509999999999999,0.716,0.0616,0,0.125,-6.516,0,0.0258,101.05,4,0.722,35217.36
8286,Silver Lining,199827,0.000921,0.486,0.638,0.0,0,0.078,-6.231,1,0.0323,144.458,4,0.178,33260.84
8287,Mountain Man,238426,0.151,0.421,0.698,0.000959,3,0.372,-9.784,1,0.0528,122.624,4,0.447,21521.72
8288,White Flag,199853,0.0386,0.57,0.858,0.0022199999999999,2,0.316,-4.732,1,0.042,107.985,4,0.451,18586.94
8289,Lay It On Me,214853,0.0964,0.728,0.6729999999999999,6.94e-06,5,0.0695,-5.766,1,0.0318,127.995,4,0.489,28369.54
8290,King And Lionheart,273853,0.134,0.517,0.6859999999999999,0.00362,3,0.113,-6.401,1,0.0442,126.524,4,0.238,30815.19
8291,Wolf (Bonus Track),220333,0.0594,0.522,0.746,0.00103,8,0.257,-6.999,1,0.0422,102.093,4,0.4039999999999999,28369.54
8292,Hi Ho,191635,0.405,0.489,0.649,0.0,7,0.062,-6.041,1,0.0334,114.869,4,0.7340000000000001,25434.76
8293,Start Right Now (feat. Laney Jones),194230,0.00463,0.787,0.7040000000000001,0.451,6,0.0543,-6.46,1,0.0499,121.009,4,0.504,25434.76
8294,Celeste,203309,0.0299,0.604,0.841,0.00382,1,0.136,-5.145,1,0.0423,138.976,4,0.578,31304.32
8295,Back & Forth,211360,0.0694,0.7490000000000001,0.6990000000000001,0.0,5,0.124,-7.193,0,0.0469,123.965,4,0.6409999999999999,25434.76
8296,Life's What You Make It,186109,0.371,0.655,0.6859999999999999,1.13e-06,7,0.113,-5.7010000000000005,1,0.0279999999999999,112.974,4,0.544,26413.02
8297,Alive,242000,0.149,0.716,0.887,0.332,5,0.111,-7.737999999999999,1,0.0331,117.021,4,0.78,15163.03
8298,Our Bodies,189906,0.561,0.7609999999999999,0.542,1.53e-06,4,0.258,-5.256,1,0.0269,81.975,4,0.87,5380.43
8299,Empress,199742,0.326,0.703,0.5489999999999999,0.00256,0,0.0819999999999999,-9.731,1,0.0295,99.985,5,0.385,30326.06
8300,Love Love Love,192826,0.188,0.519,0.494,0.0,6,0.159,-5.399,1,0.0263,99.909,4,0.243,24945.63
8301,King of Spain,208200,0.715,0.3829999999999999,0.489,1.85e-06,8,0.0856,-8.334,1,0.0343,131.377,4,0.387,4891.3
8302,I Keep Ticking On,156360,0.245,0.602,0.7709999999999999,0.0,3,0.107,-4.494,1,0.04,125.024,4,0.41,5380.43
8303,Only the Wild Ones,253165,0.413,0.492,0.7,0.00013,8,0.0996,-7.001,1,0.0437,110.741,4,0.605,27391.28
8304,Lay By Me,192466,0.312,0.696,0.77,0.0,1,0.0503,-5.774,1,0.0556,128.053,4,0.494,26413.02
8305,Happiness Is Not A Place,251000,0.00941,0.6940000000000001,0.872,1.6800000000000002e-05,10,0.0719,-3.799,0,0.0297,113.978,4,0.962,4891.3
8306,Neighbors,205120,0.282,0.735,0.797,6.85e-06,4,0.125,-5.27,0,0.0279999999999999,102.964,4,0.852,4402.17
8307,In Your Arms,215237,0.6729999999999999,0.648,0.564,0.0,5,0.115,-10.269,1,0.0682,92.958,4,0.377,23478.239999999998
8308,Call It Dreaming,231760,0.61,0.519,0.515,5.660000000000001e-05,5,0.107,-9.448,1,0.031,80.329,4,0.7140000000000001,33260.84
8309,"If You Need To, Keep Time On Me",210506,0.647,0.521,0.22,0.00814,9,0.179,-10.202,1,0.0314,104.03,4,0.135,7336.95
8310,Humbug Mountain Song,184346,0.0355,0.593,0.926,0.0582,6,0.311,-5.361000000000001,0,0.0319,100.011,4,0.945,31304.32
8311,Hideaway,250786,0.00914,0.618,0.916,0.0002299999999999,6,0.204,-4.685,0,0.0651,123.969,4,0.7170000000000001,25434.76
8312,Ophelia,160097,0.613,0.664,0.573,0.000363,5,0.0857,-6.519,1,0.0277,76.023,4,0.5660000000000001,31793.45
8313,Riptide,204280,0.431,0.484,0.731,0.0,1,0.151,-6.694,1,0.0379,101.654,4,0.51,38152.14
8314,One + One,204000,0.4379999999999999,0.764,0.541,0.0011,7,0.0707,-7.496,1,0.109,172.12400000000002,4,0.5,14673.9
8315,"Easy, Love",207069,0.746,0.5379999999999999,0.626,0.000383,8,0.198,-10.333,0,0.0426,120.971,4,0.337,23967.37
8316,Ain't No Man,212346,0.315,0.7659999999999999,0.695,0.0,11,0.1119999999999999,-5.564,1,0.341,90.805,4,0.7659999999999999,30326.06
8317,Shakedown,166440,0.0237,0.52,0.883,0.249,1,0.205,-6.224,0,0.0316,96.499,4,0.6940000000000001,24945.63
8318,Set On Fire,215653,0.0133,0.2289999999999999,0.871,2.18e-06,6,0.266,-4.558,1,0.103,86.965,4,0.395,26902.15
8319,American Dream,227946,0.18,0.705,0.504,0.0039299999999999,10,0.126,-11.33,1,0.0323,133.077,4,0.177,23967.37
8320,Destroyer,184868,0.00549,0.511,0.813,0.00207,0,0.0969,-6.78,1,0.0357,121.801,4,0.826,25434.76
8321,Rusty,198582,0.16,0.87,0.5720000000000001,0.00282,6,0.0993,-7.667000000000001,1,0.039,119.98,4,0.8540000000000001,26413.02
8322,Keep Your Head Up,264546,0.439,0.508,0.596,9.84e-06,4,0.111,-9.034,0,0.0334,79.36,4,0.4,33749.97
8323,Tongue Tied,218013,0.00847,0.56,0.936,0.0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,37663.01
8324,Jackie and Wilson,223120,0.0579,0.555,0.727,7.52e-06,6,0.0937,-4.202,1,0.0388,82.14200000000001,4,0.7390000000000001,22989.11
8325,Breezeblocks,227080,0.096,0.616,0.6559999999999999,0.0008789999999999,5,0.205,-7.297999999999999,1,0.0344,150.071,4,0.286,35217.36
8326,Housebroken Man,226368,0.0832,0.562,0.84,1.7e-05,0,0.0947,-5.621,1,0.0911,154.612,4,0.609,4891.3
8327,Ho Hey,163133,0.794,0.685,0.466,2.06e-06,0,0.0915,-9.074,1,0.0304,79.936,4,0.353,34728.23
8328,Shadow Wind,240974,0.238,0.6509999999999999,0.675,0.000111,5,0.149,-7.111000000000001,0,0.0544,101.041,4,0.146,24456.5
8329,Fool You’ve Landed,221099,0.0388,0.589,0.852,0.000248,2,0.286,-4.839,1,0.0308,153.048,4,0.942,26413.02
8330,Rhythm & Blues,240253,0.00148,0.433,0.863,0.00107,4,0.351,-4.452,1,0.0296,82.99799999999999,4,0.54,30326.06
8331,When We Were Young,198613,0.0694,0.5589999999999999,0.754,7.140000000000001e-05,5,0.129,-4.877,1,0.0259,104.995,4,0.5920000000000001,4891.3
8332,Futures,285346,0.291,0.348,0.479,0.151,0,0.0988,-10.075,1,0.0289999999999999,97.871,4,0.173,25923.89
8333,Two of Us on the Run,275628,0.765,0.441,0.283,0.0348,2,0.076,-9.092,1,0.0304,79.664,4,0.225,7336.95
8334,Big Jet Plane,239146,0.239,0.763,0.387,0.00747,10,0.13,-8.642999999999999,0,0.0278,109.957,4,0.273,32771.71
8335,The Breach,253848,0.617,0.629,0.586,0.0803,1,0.129,-8.562000000000001,1,0.0269,102.995,5,0.526,33260.84
8336,Six Years,282146,0.3339999999999999,0.402,0.476,0.0701,0,0.0947,-8.823,1,0.0289,86.06,4,0.1639999999999999,28369.54
8337,Elodie,305500,0.175,0.539,0.831,0.00371,4,0.236,-5.025,1,0.0459,169.93,4,0.476,6358.69
8338,Bride,229093,0.264,0.688,0.8340000000000001,0.251,7,0.0925,-5.515,1,0.0477,103.989,4,0.525,5869.5599999999995
8339,I Will Remain,206546,0.79,0.7440000000000001,0.432,0.0135,8,0.111,-11.173,1,0.0383,123.933,4,0.682,5380.43
8340,This Sweet Love,223613,0.119,0.64,0.619,0.38,0,0.0597,-8.894,0,0.0297,115.01,4,0.563,23478.239999999998
8341,Sparrow and the Wolf,219952,0.248,0.5329999999999999,0.604,0.0106,7,0.103,-8.586,1,0.039,127.015,4,0.441,21032.59
8342,Coney Island,163840,0.3929999999999999,0.619,0.741,0.0,5,0.079,-7.186,1,0.0444,99.475,4,0.923,24945.63
8343,The Way We Move,168760,0.217,0.539,0.836,0.000168,11,0.303,-5.365,1,0.0654,135.596,4,0.759,30815.19
8344,Philosophize In It! Chemicalize With It!,200533,0.245,0.316,0.828,0.000356,0,0.158,-5.313,1,0.0376,136.899,4,0.356,25923.89
8345,From Eden,222426,0.3979999999999999,0.484,0.528,2.57e-05,0,0.107,-6.9510000000000005,1,0.0424,109.361,4,0.408,27391.28
8346,Sweetest Thing,218502,0.701,0.546,0.411,9.73e-05,2,0.0955,-9.308,1,0.0475,79.785,4,0.528,33749.97
8347,Wildfire,253493,0.15,0.7190000000000001,0.665,0.0009199999999999,8,0.144,-8.589,1,0.0331,96.999,4,0.763,31793.45
8348,Just Kids,167666,0.0227,0.425,0.789,2.02e-05,0,0.0534,-7.349,1,0.0386,207.875,4,0.7440000000000001,4402.17
8349,All I Want Is You,157586,0.402,0.557,0.407,0.0,7,0.0638,-11.361,1,0.0457,180.919,4,0.7929999999999999,27391.28
8350,5 Years Time,214920,0.335,0.8,0.5589999999999999,0.0,0,0.148,-7.11,1,0.1159999999999999,121.967,4,0.7879999999999999,28858.67
8351,Spirits,203653,0.1689999999999999,0.552,0.7240000000000001,0.0,0,0.11,-3.698,1,0.0271,80.516,4,0.774,8315.21
8352,Mess Is Mine,223640,0.047,0.595,0.723,0.0286,7,0.0995,-8.256,1,0.0349,108.043,1,0.272,34239.1
8353,He's Fine,223400,0.5589999999999999,0.557,0.616,8.04e-05,10,0.0812,-8.937999999999999,1,0.0387,86.802,4,0.471,23967.37
8354,True Colors (feat. Maya Avedis),184019,0.0796,0.636,0.63,0.0,0,0.13,-6.396,1,0.0346,104.845,4,0.4539999999999999,34728.23
8355,Whenever (feat. Conor Maynard),163636,0.151,0.7340000000000001,0.765,0.0,7,0.231,-5.562,1,0.0621,109.989,4,0.518,43532.57
8356,This Feeling,199226,0.0558,0.575,0.5710000000000001,0.0,1,0.0912,-7.906000000000001,1,0.0439,105.049,4,0.449,44999.96
8357,Dancing in the Moonlight,164009,0.27,0.659,0.617,0.0,11,0.187,-5.862,0,0.0649,119.858,4,0.187,37663.01
8358,2002,186986,0.0372,0.6970000000000001,0.6829999999999999,0.0,1,0.1369999999999999,-2.881,0,0.1169999999999999,96.133,4,0.603,42554.31
8359,No One Compares To You,184080,0.123,0.703,0.748,0.0,1,0.0642,-6.047000000000001,1,0.0435,111.943,4,0.625,35217.36
8360,Polaroid,193377,0.293,0.652,0.897,0.0,7,0.0722,-4.481,0,0.036,114.033,4,0.475,39619.53
8361,Kiss and Make Up,189173,0.0658,0.6779999999999999,0.7290000000000001,0.0,8,0.303,-4.188,1,0.1369999999999999,99.895,4,0.643,26902.15
8362,No Drama (feat. Craig David),153309,0.168,0.73,0.934,2.56e-05,4,0.142,-3.995,1,0.078,122.018,4,0.758,36195.62
8363,Sweet but Psycho,187436,0.0691,0.7190000000000001,0.7040000000000001,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628,43532.57
8364,Happy Now,207029,0.579,0.503,0.741,1.49e-06,4,0.0712,-5.127999999999999,1,0.047,88.335,3,0.4579999999999999,44510.83
8365,Somebody,238666,0.0938,0.675,0.8490000000000001,0.0,0,0.121,-3.841,1,0.0675,100.111,4,0.6809999999999999,35217.36
8366,You Come First (feat. Saweetie),191254,0.0352,0.745,0.7190000000000001,0.0,11,0.0639,-4.291,1,0.19,99.962,4,0.611,12717.38
8367,Let It Be Me (feat. Ava Max),172933,0.128,0.743,0.529,0.0,7,0.181,-6.187,0,0.0505,102.048,4,0.4379999999999999,33749.97
8368,Promises (with Sam Smith),213309,0.0119,0.7809999999999999,0.768,4.91e-06,11,0.325,-5.9910000000000005,1,0.0394,123.07,4,0.486,47934.74
8369,Lost In Japan - Remix,201253,0.0882,0.6940000000000001,0.852,0.0,7,0.3339999999999999,-5.34,0,0.257,107.178,4,0.377,41576.05
8370,Moves (feat. Snoop Dogg),165106,0.113,0.598,0.8909999999999999,0.0,9,0.168,-3.458,0,0.262,202.039,4,0.942,36684.75
8371,If You're Over Me,189000,0.0615,0.647,0.853,0.0,8,0.062,-4.516,1,0.0904,103.846,4,0.618,39619.53
8372,Hooked,203911,0.0718,0.631,0.624,0.0,1,0.145,-5.504,1,0.0597,179.925,4,0.392,32282.579999999998
8373,Forgive Me Friend,216000,0.000927,0.589,0.7829999999999999,1.12e-06,1,0.187,-6.069,1,0.0318,127.92,4,0.622,32282.579999999998
8374,No Brainer,260000,0.0733,0.552,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639,45978.22
8375,Beautiful (feat. Camila Cabello),180000,0.346,0.638,0.7170000000000001,0.0,2,0.105,-4.722,1,0.0337,100.027,4,0.249,45978.22
8376,Sucker for You,203680,0.223,0.8759999999999999,0.649,0.0,0,0.332,-4.369,1,0.0691,95.034,4,0.742,35706.49
8377,123,190280,0.0901,0.7070000000000001,0.674,0.0,1,0.115,-5.577999999999999,1,0.177,95.02,4,0.928,35706.49
8378,Without You (feat. Sandro Cavazza),181672,0.00179,0.652,0.855,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,0.2789999999999999,24456.5
8379,Forever Young,167911,0.179,0.6509999999999999,0.617,0.0,8,0.113,-6.077000000000001,1,0.0309,121.977,4,0.591,34239.1
8380,California,169157,0.0215,0.604,0.732,0.0,7,0.402,-3.966,1,0.0536,119.945,4,0.619,14184.77
8381,Be Your Friend,180820,0.0645,0.608,0.755,0.0,0,0.155,-4.197,1,0.0478,128.03799999999998,4,0.6629999999999999,21521.72
8382,Anyway,169218,0.0711,0.754,0.846,6.11e-06,5,0.132,-4.901,0,0.0716,103.963,4,0.649,24456.5
8383,Roads,234680,0.000495,0.523,0.823,0.0,2,0.371,-5.597,0,0.0335,131.888,4,0.501,19565.2
8384,Change My Heart,188413,0.131,0.657,0.83,0.0,5,0.0865,-4.918,0,0.0404,90.02799999999999,4,0.218,34728.23
8385,Quarter Past Midnight,201799,0.275,0.504,0.821,0.0,8,0.0418,-3.3560000000000003,1,0.0598,155.131,4,0.4579999999999999,38152.14
8386,Replay,202520,0.415,0.7759999999999999,0.809,0.0,6,0.179,-5.726,0,0.069,100.071,4,0.5820000000000001,35217.36
8387,Heartline,192880,0.326,0.758,0.779,0.0,8,0.178,-3.531,0,0.0433,106.966,4,0.78,11739.119999999999
8388,NO EXCUSES,152862,0.0224,0.8270000000000001,0.6579999999999999,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523,37663.01
8389,1950,225133,0.648,0.6,0.535,4.7e-06,4,0.162,-7.042999999999999,1,0.107,71.91199999999999,4,0.2689999999999999,40597.79
8390,Feels Great (feat. Fetty Wap & CVBZ),193568,0.0454,0.522,0.833,0.0,0,0.127,-3.715,1,0.0575,180.009,4,0.296,34728.23
8391,Does It Matter,208016,0.0158,0.728,0.7559999999999999,0.0,10,0.11,-6.167000000000001,0,0.0581,126.02,4,0.292,35706.49
8392,Shivers,175333,0.0934,0.838,0.7240000000000001,1.73e-06,0,0.0522,-3.025,1,0.0754,112.992,4,0.385,32771.71
8393,IDGAF,217946,0.0403,0.836,0.544,0.0,7,0.0824,-5.975,1,0.0943,97.028,4,0.51,43532.57
8394,Dive With Me,220432,0.341,0.68,0.541,1.02e-06,2,0.23,-5.909,1,0.032,97.005,4,0.447,31304.32
8395,Ready To Love You,209047,0.037,0.662,0.772,0.0,0,0.335,-5.131,1,0.0656,103.268,4,0.414,16630.42
8396,Good Vibes (feat. Tove Styrke),206701,0.0401,0.662,0.934,0.00163,0,0.0662,-4.508,0,0.424,119.953,4,0.4039999999999999,26902.15
8397,Meant to Be (feat. Florida Georgia Line),163870,0.047,0.643,0.7829999999999999,0.0,10,0.083,-6.457999999999999,1,0.0856,154.084,4,0.579,43043.44
8398,Too Good To Be True,201173,0.0991,0.669,0.6559999999999999,0.0,0,0.268,-7.1,1,0.1119999999999999,102.062,4,0.5920000000000001,34239.1
8399,Capital Letters,219386,0.0342,0.672,0.82,6.67e-06,0,0.0921,-5.473,1,0.0767,100.069,4,0.4629999999999999,14673.9
8400,Anywhere,215064,0.0364,0.628,0.797,0.0,11,0.104,-3.953,0,0.0596,106.93,4,0.321,40108.659999999996
8401,Body,163216,0.0476,0.752,0.764,9.44e-05,1,0.0543,-4.399,1,0.038,121.958,4,0.5820000000000001,11249.99
8402,Good Vibes,164946,0.4429999999999999,0.604,0.486,0.0,2,0.102,-7.933,1,0.065,149.86700000000002,4,0.593,12228.25
8403,Stargazing,236853,0.152,0.677,0.497,0.0,5,0.0911,-5.763,1,0.0809,99.137,4,0.419,40108.659999999996
8404,Who Do You Trust?,196480,0.047,0.56,0.885,3.47e-06,2,0.361,-5.631,1,0.0363,102.003,4,0.312,33260.84
8405,Renegade Music,209520,0.000307,0.368,0.8690000000000001,0.000279,2,0.121,-5.534,1,0.0828,172.202,4,0.4029999999999999,28369.54
8406,Sham Pain,209703,0.000172,0.555,0.95,2.83e-06,11,0.14,-3.948,0,0.0576,96.508,4,0.385,26413.02
8407,Zombie,254805,0.0075599999999999,0.4479999999999999,0.826,0.0,2,0.1169999999999999,-3.244,0,0.0319,77.093,4,0.19,38152.14
8408,Down With The Sickness,278706,0.000319,0.649,0.8959999999999999,1.19e-05,10,0.102,-2.704,0,0.0559999999999999,90.009,4,0.924,36195.62
8409,Torn in Two,257453,0.000113,0.354,0.943,0.0187,5,0.104,-3.633,1,0.288,94.416,4,0.367,31793.45
8410,Broken,200310,0.0009539999999999,0.526,0.903,8.4e-05,2,0.111,-4.59,0,0.0444,144.017,4,0.45,28369.54
8411,Uncomfortable,220666,0.00172,0.5329999999999999,0.976,0.0,0,0.147,-2.501,1,0.0814,118.915,4,0.298,29836.93
8412,Rats,261573,6.11e-06,0.522,0.944,0.482,2,0.135,-5.731,0,0.0936,124.029,4,0.236,9293.47
8413,Are You Ready,261705,0.000108,0.528,0.976,0.0,2,0.24,-2.188,1,0.0803,100.082,4,0.511,35217.36
8414,Send the Pain Below,252360,0.000281,0.4679999999999999,0.851,0.00483,11,0.0644,-3.617,1,0.0398,92.079,4,0.293,31793.45
8415,Infra-Red,230933,0.00115,0.568,0.907,0.0,5,0.0982,-4.641,0,0.0488,112.037,4,0.337,33749.97
8416,Do You Really Want It,233333,8.6e-05,0.223,0.8909999999999999,0.0004219999999999,7,0.107,-4.918,1,0.133,170.6,4,0.5579999999999999,29347.8
8417,DEVIL,207986,0.00039,0.354,0.942,6.36e-06,7,0.431,-3.245,1,0.237,119.992,4,0.242,8804.34
8418,Click Click Boom,252933,0.00324,0.609,0.937,0.000294,6,0.129,-2.912,1,0.0495,95.961,4,0.493,31793.45
8419,Bulletproof,177048,0.000198,0.39,0.91,0.0,5,0.156,-3.268,0,0.133,162.253,4,0.644,31793.45
8420,Youth Of The Nation,256240,0.00834,0.563,0.86,0.0106,8,0.39,-7.532999999999999,1,0.0621,97.867,4,0.517,35217.36
8421,Had Enough,178693,0.000193,0.546,0.815,1.65e-05,9,0.0461,-6.621,1,0.0513,93.512,4,0.728,0.0
8422,Got the Life,225306,1.88e-05,0.501,0.905,0.765,11,0.3829999999999999,-5.721,0,0.0518,123.277,4,0.584,33260.84
8423,No Masters,233095,4.05e-05,0.495,0.949,0.0016699999999999,5,0.3279999999999999,-4.797,0,0.054,95.959,4,0.501,27880.41
8424,Top of the World,162051,0.000978,0.485,0.983,0.0,6,0.183,-3.948,1,0.0762,73.994,4,0.7040000000000001,15163.03
8425,The Line,218240,7.950000000000001e-05,0.42,0.9,0.000254,11,0.106,-7.268,1,0.05,135.918,4,0.4589999999999999,29347.8
8426,Ghost,259427,0.0106,0.505,0.848,0.0,11,0.18,-5.172999999999999,0,0.0575,140.055,4,0.282,30815.19
8427,Crazy,185696,0.00398,0.2769999999999999,0.962,0.0,4,0.354,-3.408,0,0.115,95.044,4,0.351,1467.3899999999999
8428,Chop Suey!,210240,0.0003529999999999,0.42,0.929,0.0007469999999999,7,0.122,-3.899,0,0.121,127.204,4,0.3,26413.02
8429,A Crime To Remember,202761,0.011,0.551,0.914,6.09e-05,7,0.321,-4.147,0,0.0934,129.803,4,0.419,29836.93
8430,Walking In My Shoes,171809,0.00941,0.633,0.777,0.000302,9,0.1669999999999999,-4.995,1,0.0528,130.02700000000002,4,0.299,26413.02
8431,Undead,265053,0.0146,0.511,0.937,0.0,2,0.304,-5.1160000000000005,0,0.115,163.141,4,0.484,32771.71
8432,Stupify,274000,0.00108,0.597,0.939,9.77e-05,1,0.201,-3.0010000000000003,1,0.0446,98.0,4,0.422,30326.06
8433,Remember When,209302,2.3800000000000003e-05,0.433,0.973,1.79e-06,8,0.0813,-4.82,1,0.145,171.955,4,0.298,1467.3899999999999
8434,Broken Heart,187371,0.0108,0.528,0.861,0.0,2,0.268,-4.309,1,0.0518,95.02,4,0.591,24456.5
8435,Hardwired,191331,1.15e-05,0.13,0.991,0.00412,11,0.225,-3.1260000000000003,1,0.0604,185.364,4,0.505,29836.93
8436,Red Cold River,200907,0.000196,0.3,0.961,3.28e-06,3,0.0603,-3.154,0,0.165,91.676,4,0.186,3423.91
8437,Go (Remastered),193426,4.34e-06,0.4679999999999999,0.863,0.3339999999999999,5,0.33,-7.037000000000001,0,0.0493,140.267,4,0.377,26902.15
8438,House On Fire,194506,0.00113,0.414,0.946,0.0,11,0.46,-2.176,1,0.0921,168.987,4,0.6990000000000001,1956.52
8439,Dirty,197678,1.2e-05,0.2339999999999999,0.927,3.86e-05,5,0.114,-5.869,0,0.433,131.003,3,0.278,26902.15
8440,Painless,239779,4.9e-05,0.391,0.93,0.000569,2,0.674,-4.16,0,0.0509,179.99,4,0.502,27880.41
8441,A Warrior's Call,263080,0.00075,0.374,0.903,5.85e-06,10,0.244,-4.49,1,0.0825,109.118,3,0.429,31304.32
8442,One Step Closer,157333,0.0014,0.492,0.969,1.32e-06,9,0.0787,-4.419,1,0.0491,95.136,4,0.5379999999999999,36684.75
8443,Last Resort,199893,0.000504,0.581,0.887,0.0011099999999999,4,0.268,-3.659,0,0.0624,90.578,4,0.7240000000000001,39619.53
8444,TalkTalk,255806,0.00138,0.406,0.738,0.0117,9,0.154,-4.64,1,0.0439,150.886,3,0.31,4402.17
8445,Human,213086,2.28e-05,0.507,0.99,0.0,0,0.347,-3.517,0,0.121,135.053,4,0.28,22989.11
8446,Show Yourself,182893,4.99e-06,0.4679999999999999,0.977,0.0213,8,0.0543,-4.198,1,0.0645,134.996,4,0.493,27880.41
8447,KILL4ME,239240,0.00221,0.636,0.6920000000000001,3.83e-06,11,0.487,-6.14,0,0.0354,107.986,4,0.371,31304.32
8448,Bulls On Parade,229466,0.0124,0.412,0.919,0.0601,5,0.424,-7.291,1,0.184,166.36700000000002,4,0.5720000000000001,35217.36
8449,Go To War,245195,0.00187,0.461,0.892,1.34e-06,6,0.0942,-4.807,0,0.0901,137.35,4,0.35,28858.67
8450,Straight Jacket,240973,0.0352,0.5770000000000001,0.7190000000000001,0.0,11,0.079,-5.575,0,0.0564,175.979,4,0.615,19565.2
8451,Freak On a Leash,255733,2.23e-05,0.353,0.898,0.105,2,0.39,-5.877000000000001,1,0.052,103.293,4,0.525,36195.62
8452,Band of Gypsies - Edit,193062,0.00188,0.285,0.914,0.00305,11,0.466,-2.977,0,0.0695,84.682,4,0.354,27391.28
8453,Who We Are,205757,0.000134,0.342,0.87,0.000419,7,0.0703,-6.303999999999999,0,0.0764,163.116,4,0.304,23967.37
8454,Betray And Degrade,244346,9.85e-05,0.58,0.737,0.0367,10,0.0823,-4.795,1,0.0335,92.0,4,0.506,30326.06
8455,The End,238491,0.000188,0.49,0.972,0.0299,10,0.368,-4.518,0,0.111,95.012,4,0.376,23478.239999999998
8456,The Red,238400,0.000671,0.509,0.843,0.0008029999999999,1,0.348,-3.318,0,0.0488,140.055,3,0.332,34728.23
8457,Deathwish,287935,0.0069599999999999,0.502,0.879,6.81e-06,8,0.363,-5.499,0,0.0505,134.967,4,0.608,489.13
8458,I Only Lie When I Love You,169720,0.0011099999999999,0.65,0.8859999999999999,0.000129,11,0.3339999999999999,-4.821000000000001,1,0.0483,124.013,4,0.88,31304.32
8459,Rose Red Violent Blue (This Song Is Dumb & So Am I),296400,0.00413,0.4579999999999999,0.988,0.0,1,0.295,-4.687,0,0.123,161.952,4,0.296,26902.15
8460,Feed the Wolf,198031,3.65e-05,0.4039999999999999,0.982,0.000244,8,0.12,-1.962,1,0.115,155.049,3,0.397,1956.52
8461,Spit Out the Bone,429198,9.25e-06,0.157,0.987,0.0628,9,0.151,-3.739,1,0.091,167.949,4,0.462,25923.89
8462,Headstrong,285569,0.000172,0.492,0.8959999999999999,2.78e-06,4,0.1889999999999999,-5.819,0,0.1169999999999999,184.981,4,0.534,36684.75
8463,Digging My Own Grave,197389,0.000136,0.511,0.917,0.0,5,0.27,-4.654,1,0.0826,125.001,4,0.177,20543.46
8464,It's No Good (Cover),295366,0.000132,0.466,0.963,0.00175,10,0.183,-2.966,0,0.0708,99.989,4,0.32,0.0
8465,Guerrilla Radio,206200,0.0129,0.599,0.957,7.06e-05,11,0.155,-5.763999999999999,1,0.188,103.68,4,0.489,34239.1
8466,Toxicity,218933,0.000264,0.413,0.873,0.0025,8,0.204,-4.151,1,0.0535,116.681,3,0.481,38152.14
8467,Black Is The Soul,241146,1.77e-05,0.465,0.946,0.0844,9,0.134,-4.205,1,0.068,133.80200000000002,4,0.3379999999999999,27391.28
